ccode	year	GTDDomestic	Durable	GINI	logGNI	logpop	logarea	AggSF	ColdWar	ucdp_type2	ucdp_type3	chga_dem	geddes1	geddes3	geddes4	geddes5	FGTDDom
450	1977	0	93	53.2	5.900856	.5306283	11.47543	0	1	0	0	0	1	0	0	0	0
450	1978	0	94	53.2	5.965275	.5596158	11.47543	0	1	0	0	0	1	0	0	0	0
450	1979	0	95	53.2	6.079475	.5877866	11.47543	0	1	0	0	0	1	0	0	0	0
450	1980	0	96	53.2	6.079727	.6151857	11.47543	0	1	0	1	0	1	0	0	0	0
450	1981	0	97	53.2	6.191503	.6418539	11.47543	0	1	0	0	0	1	0	0	0	0
450	1982	0	98	53.2	6.150688	.6729445	11.47543	0	1	0	0	0	1	0	0	0	0
450	1983	0	99	53.2	6.149515	.6981347	11.47543	0	1	0	0	0	1	0	0	0	0
450	1984	0	100	53.2	6.07286	.7275486	11.47543	0	1	0	0	0	1	0	0	0	0
450	1985	0	101	53.2	6.077665	.7608059	11.47543	2	1	0	0	0	1	0	0	0	0
450	1986	0	102	53.2	5.963734	.7884574	11.47543	0	1	0	0	0	1	0	0	0	0
450	1987	0	103	53.2	5.989863	.8197798	11.47543	0	1	0	0	0	1	0	0	0	0
450	1988	0	104	53.2	6.032486	.8501509	11.47543	0	1	0	0	0	1	0	0	0	0
450	1989	0	105	53.2	6.040183	.8796268	11.47543	2	1	0	1	0	1	0	0	0	0
450	1990	0	0	53.2	5.105461	.751416	11.47543	6.5	1	0	3	0	1	0	0	0	1
450	1997	0	0	53.2	4.781977	.7884574	11.47543	0	0	0	0	0	1	0	0	0	0
450	1998	0	1	53.2	4.872675	.9001614	11.47543	0	0	0	0	0	1	0	0	0	0
450	1999	0	2	53.2	4.857328	.9555114	11.47543	0	0	0	0	0	1	0	0	0	0
450	2000	0	3	53.2	4.970924	.9932518	11.47543	2	0	0	1	0	1	0	0	0	0
450	2001	0	4	53.2	4.983469	1.015231	11.47543	2	0	0	1	0	1	0	0	0	0
450	2002	0	5	53.2	5.080099	1.036737	11.47543	0	0	0	1	0	1	0	0	0	0
450	2003	0	6	53.2	4.845996	1.033184	11.47543	0	0	0	3	0	1	0	0	0	0
451	1970	0	2	53.2	4.991317	1.026042	11.17914	0	1	0	0	0	0	1	0	0	0
451	1971	0	0	53.2	4.99586	1.040277	11.17914	2.5	1	0	0	0	0	1	0	0	0
451	1972	0	1	53.2	5.125748	1.05779	11.17914	0	1	0	0	0	0	1	0	0	0
451	1973	0	2	53.2	5.28432	1.075002	11.17914	0	1	0	0	0	0	1	0	0	0
451	1974	0	3	53.2	5.404972	1.088562	11.17914	0	1	0	0	0	0	1	0	0	0
451	1975	0	4	54.1	5.395807	1.108563	11.17914	0	1	0	0	0	0	1	0	0	0
451	1976	0	5	54.1	5.362606	1.128171	11.17914	0	1	0	0	0	0	1	0	0	0
451	1977	0	6	54.1	5.441725	1.147403	11.17914	0	1	0	0	0	0	1	0	0	0
451	1978	0	7	54.1	5.685075	1.166271	11.17914	0	1	0	0	0	0	1	0	0	0
451	1979	0	8	54	5.772717	1.18479	11.17914	0	1	0	0	0	0	1	0	0	0
451	1980	0	9	54	5.892969	1.205971	11.17914	0	1	0	0	0	0	1	0	0	0
451	1981	0	10	54	5.981742	1.223776	11.17914	0	1	0	0	0	0	1	0	0	0
451	1982	0	11	54	6.054955	1.244155	11.17914	0	1	0	0	0	0	1	0	0	0
451	1983	0	12	54	5.997546	1.266948	11.17914	0	1	0	0	0	0	1	0	0	0
451	1984	0	13	54	6.248584	1.286474	11.17914	0	1	0	0	0	0	1	0	0	0
451	1985	0	14	54	5.991065	1.308333	11.17914	0	1	0	0	0	0	1	0	0	0
451	1986	0	15	53.9	5.868816	1.332366	11.17914	0	1	0	0	0	0	1	0	0	0
451	1987	0	16	53.9	5.325105	1.355835	11.17914	0	1	0	0	0	0	1	0	0	0
451	1988	0	17	53.9	5.839857	1.378766	11.17914	0	1	0	0	0	0	1	0	0	0
451	1989	0	18	53.9	5.839478	1.401183	11.17914	0	1	0	0	0	0	1	0	0	0
451	1990	0	19	53.9	5.406229	1.442202	11.17914	0	1	0	0	0	0	1	0	0	4
451	1991	4	20	53.9	5.383164	1.467874	11.17914	2	0	0	1	0	0	1	0	0	2
451	1992	2	21	53.9	5.213957	1.451614	11.17914	2	0	0	1	0	0	1	0	0	0
451	1993	0	22	53.9	5.338931	1.439835	11.17914	2	0	0	1	0	0	0	0	0	14
451	1994	14	23	53.9	5.496061	1.463255	11.17914	2.5	0	0	2	0	0	0	0	0	3
451	1995	3	24	54	5.449234	1.479329	11.17914	2.5	0	0	2	0	0	0	0	0	1
451	1996	1	0	54	5.542165	1.492904	11.17914	2.5	0	0	2	1	0	0	0	0	1
451	1998	5	0	54	5.2223	1.543298	11.17914	6.5	0	0	3	1	0	0	0	0	2
451	1999	2	0	54	5.218787	1.549688	11.17914	6.5	0	0	3	1	0	0	0	0	1
451	2000	1	0	54	5.148482	1.572774	11.17914	6	0	0	0	1	0	0	0	0	0
451	2001	0	0	54	5.426403	1.627278	11.17914	5	0	0	0	1	0	0	0	0	0
451	2002	0	0	54	5.501136	1.680828	11.17914	2.5	0	0	0	1	0	0	0	0	0
451	2003	0	0	54	5.538829	1.717395	11.17914	0	0	0	0	1	0	0	0	0	0
451	2004	0	2	62.9	5.467512	1.747459	11.17914	0	0	0	0	1	0	0	0	0	0
452	1970	0	0	53.2	5.50797	2.173615	12.34991	0	1	0	0	1	0	0	0	0	0
452	1971	0	1	53.2	5.559835	2.204972	12.34991	0	1	0	0	1	0	0	0	0	0
452	1972	0	0	53.2	5.405511	2.235376	12.34991	1.5	1	0	0	0	0	0	0	0	0
452	1973	0	1	53.2	5.305839	2.266958	12.34991	0	1	0	0	0	0	0	0	0	0
452	1974	0	2	53.2	5.432105	2.293544	12.34991	0	1	0	0	0	0	0	0	0	0
452	1975	0	3	53.8	5.366023	2.314514	12.34991	0	1	0	0	0	0	0	0	0	0
452	1976	0	4	53.9	5.365509	2.335052	12.34991	0	1	0	0	0	0	0	0	0	0
452	1977	0	5	53.8	5.433635	2.355178	12.34991	0	1	0	0	0	0	0	0	0	0
452	1978	0	0	53.8	5.567008	2.372111	12.34991	0	1	0	0	0	0	0	0	0	0
452	1979	0	0	53.7	5.605508	2.386926	12.34991	0	1	0	0	1	0	0	0	0	0
452	1980	0	1	53.7	5.683784	2.399712	12.34991	0	1	0	0	1	0	0	0	0	0
452	1981	0	0	53.7	5.724565	2.414126	12.34991	2.5	1	0	1	0	1	0	0	0	0
452	1982	0	1	53.7	5.692519	2.433613	12.34991	0	1	0	0	0	1	0	0	0	0
452	1983	0	2	53.8	5.614551	2.497329	12.34991	0	1	0	1	0	1	0	0	0	0
452	1984	0	3	53.7	5.67528	2.551786	12.34991	0	1	0	0	0	1	0	0	0	0
452	1985	0	4	53.7	5.721393	2.582487	12.34991	0	1	0	0	0	1	0	0	0	0
452	1986	0	5	53.6	5.745245	2.623218	12.34991	0	1	0	0	0	1	0	0	0	1
452	1987	1	6	53.5	5.788185	2.651833	12.34991	0	1	0	0	0	1	0	0	0	0
452	1988	0	7	45.9	5.851052	2.679651	12.34991	0	1	0	0	0	1	0	0	0	0
452	1989	0	8	46.7	5.839013	2.707383	12.34991	0	1	0	0	0	1	0	0	0	0
452	1990	0	9	53.4	5.983508	2.735017	12.34991	0	1	0	0	0	1	0	0	0	0
452	1991	0	0	44	6.073459	2.7638	12.34991	0	0	0	0	0	1	0	0	0	8
452	1992	8	0	38.9	6.030613	2.791165	12.34991	0	0	0	0	0	1	0	0	0	0
452	1993	0	1	53.3	5.853208	2.821974	12.34991	0	0	0	0	1	0	0	0	0	1
452	1994	1	2	53.3	5.730295	2.851284	12.34991	0	0	0	0	1	0	0	0	0	0
452	1995	0	3	53.2	5.879163	2.874129	12.34991	0	0	0	0	1	0	0	0	0	1
452	1996	1	0	53.2	5.928472	2.895359	12.34991	0	0	0	0	1	0	0	0	0	1
452	1997	1	1	53.2	5.901376	2.916689	12.34991	0	0	0	0	1	0	0	0	0	0
452	1998	0	2	30	5.960851	2.938633	12.34991	0	0	0	0	1	0	0	0	0	0
452	1999	0	3	30	5.968989	2.960623	12.34991	0	0	0	0	1	0	0	0	0	0
452	2000	0	4	30	5.499706	2.982647	12.34991	0	0	0	0	1	0	0	0	0	0
452	2001	0	0	30	5.553347	3.004692	12.34991	0	0	0	0	1	0	0	0	0	0
452	2002	0	1	30	5.677507	3.027231	12.34991	0	0	0	0	1	0	0	0	0	0
452	2003	0	2	30	5.86794	3.049747	12.34991	0	0	0	0	1	0	0	0	0	0
452	2004	0	3	40.8	5.997223	3.071303	12.34991	0	0	0	0	1	0	0	0	0	0
461	1970	0	10	53.2	4.888468	.6729445	10.90384	0	1	0	0	0	1	0	0	0	0
461	1971	0	11	53.2	4.98723	.6981347	10.90384	0	1	0	0	0	1	0	0	0	0
461	1972	0	12	53.2	5.111265	.722706	10.90384	0	1	0	0	0	1	0	0	0	0
461	1973	0	13	53.2	5.243756	.7419373	10.90384	0	1	0	0	0	1	0	0	0	0
461	1974	0	14	53.2	5.532362	.7654679	10.90384	0	1	0	0	0	1	0	0	0	0
461	1975	0	15	53.8	5.601085	.7884574	10.90384	0	1	0	0	0	1	0	0	0	0
461	1976	0	16	53.8	5.528675	.8153648	10.90384	0	1	0	0	0	1	0	0	0	0
461	1977	0	17	53.8	5.679046	.8372475	10.90384	0	1	0	0	0	1	0	0	0	0
461	1978	0	18	53.7	5.864228	.8586616	10.90384	0	1	0	0	0	1	0	0	0	0
461	1979	0	19	53.7	6.019955	.8837675	10.90384	0	1	0	0	0	1	0	0	0	0
461	1980	0	20	53.5	6.103096	.9082586	10.90384	0	1	0	0	0	1	0	0	0	0
461	1981	0	21	53.5	5.897648	.9400072	10.90384	0	1	0	0	0	1	0	0	0	0
461	1982	0	22	53.6	5.701814	.9745597	10.90384	0	1	0	0	0	1	0	0	0	0
461	1983	0	23	53.6	5.587249	1.007958	10.90384	0	1	0	0	0	1	0	0	0	0
461	1984	0	24	53.6	5.490796	1.043804	10.90384	0	1	0	0	0	1	0	0	0	3
461	1985	3	25	53.5	5.520941	1.07841	10.90384	0	1	0	0	0	1	0	0	0	0
461	1986	0	26	53.5	5.824849	1.111858	10.90384	0	1	0	1	0	1	0	0	0	0
461	1987	0	27	53.4	5.953789	1.147403	10.90384	0	1	0	0	0	1	0	0	0	0
461	1988	0	28	53.3	6.020999	1.18479	10.90384	0	1	0	0	0	1	0	0	0	0
461	1989	0	29	53.3	5.972842	1.22083	10.90384	0	1	0	0	0	1	0	0	0	0
461	1990	0	30	53.4	6.134352	1.255616	10.90384	0	1	0	0	0	1	0	0	0	1
461	1991	1	0	53.4	6.083838	1.289233	10.90384	0	0	0	1	0	1	0	0	0	24
461	1992	24	0	53.4	6.108803	1.321756	10.90384	0	0	0	0	0	1	0	0	0	0
461	1993	0	0	53.6	5.792739	1.316408	10.90384	0	0	0	0	0	1	0	0	0	6
461	1994	6	1	53.4	5.526568	1.321756	10.90384	0	0	0	0	0	1	0	0	0	1
461	1995	1	2	53.4	5.777095	1.378766	10.90384	0	0	0	0	0	1	0	0	0	1
461	1996	1	3	53.3	5.858733	1.425515	10.90384	0	0	0	0	0	1	0	0	0	0
461	1997	0	4	53.3	5.8416	1.463255	10.90384	0	0	0	0	0	1	0	0	0	0
461	1998	0	5	53.3	5.873019	1.495149	10.90384	0	0	0	0	0	1	0	0	0	0
461	1999	0	6	53.3	5.82771	1.521699	10.90384	0	0	0	0	0	1	0	0	0	0
461	2000	0	7	53.3	5.632071	1.549688	10.90384	0	0	0	0	0	1	0	0	0	0
461	2001	0	8	53.3	5.603336	1.576915	10.90384	0	0	0	0	0	1	0	0	0	0
461	2002	0	9	53.3	5.689447	1.60543	10.90384	0	0	0	0	0	1	0	0	0	0
461	2003	0	10	53.3	5.838983	1.633154	10.90384	0	0	0	0	0	1	0	0	0	0
471	1970	0	10	53.2	5.17914	1.906575	13.0593	0	1	0	0	0	0	1	0	0	0
471	1971	0	11	53.2	5.265897	1.927164	13.0593	0	1	0	0	0	0	1	0	0	0
471	1972	0	12	53.2	5.451811	1.948763	13.0593	0	1	0	0	0	0	1	0	0	0
471	1973	0	13	53.2	5.751779	1.971299	13.0593	0	1	0	0	0	0	1	0	0	0
471	1974	0	14	53.2	5.819044	1.9947	13.0593	0	1	0	0	0	0	1	0	0	0
471	1975	0	15	53.8	6.038444	2.017566	13.0593	0	1	0	0	0	0	1	0	0	0
471	1976	0	16	53.8	6.091604	2.043814	13.0593	0	1	0	0	0	0	1	0	0	0
471	1977	0	17	53.7	6.241698	2.074429	13.0593	0	1	0	0	0	0	1	0	0	0
471	1978	0	18	53.7	6.464713	2.105353	13.0593	0	1	0	0	0	0	1	0	0	0
471	1979	0	19	53.5	6.700399	2.135349	13.0593	0	1	0	0	0	0	1	0	0	0
471	1980	0	20	53.5	6.902572	2.170196	13.0593	0	1	0	0	0	0	1	0	0	0
471	1981	0	21	53.3	6.807935	2.202765	13.0593	0	1	0	0	0	0	1	0	0	0
471	1982	0	22	53.2	6.785689	2.227861	13.0593	0	1	0	0	0	0	1	0	0	0
471	1983	0	23	59	6.810418	2.257588	13.0593	0	1	0	0	0	0	1	0	0	0
471	1984	0	24	53	6.819536	2.2895	13.0593	0	1	0	1	0	1	0	0	0	0
471	1985	0	25	52.9	6.818946	2.321407	13.0593	0	1	0	0	0	1	0	0	0	0
471	1986	0	26	52.7	7.01298	2.354228	13.0593	0	1	0	0	0	1	0	0	0	0
471	1987	0	27	52.7	7.043396	2.386007	13.0593	0	1	0	0	0	1	0	0	0	0
471	1988	0	28	52.8	6.978139	2.415914	13.0593	0	1	0	0	0	1	0	0	0	0
471	1989	0	29	52.8	6.82674	2.445819	13.0593	0	1	0	0	0	1	0	0	0	0
471	1990	0	30	52.9	6.884998	2.474856	13.0593	0	1	0	0	0	1	0	0	0	3
471	1991	3	31	53	6.796511	2.503892	13.0593	0	0	0	0	0	1	0	0	0	3
471	1992	3	0	53	6.794105	2.532108	13.0593	0	0	0	0	0	1	0	0	0	0
471	1993	0	1	53.1	6.819143	2.558777	13.0593	0	0	0	0	0	1	0	0	0	3
471	1994	3	2	53.1	6.199718	2.584752	13.0593	0	0	0	0	0	1	0	0	0	0
471	1995	0	3	53.1	6.460718	2.61007	13.0593	0	0	0	0	0	1	0	0	0	0
471	1996	0	4	53	6.486938	2.635479	13.0593	0	0	1	0	0	1	0	0	0	0
471	1997	0	5	53	6.411819	2.65956	13.0593	0	0	0	0	0	1	0	0	0	0
471	1998	0	6	44.6	6.461921	2.683758	13.0593	0	0	0	0	0	1	0	0	0	0
471	1999	0	7	44.6	6.457884	2.707383	13.0593	0	0	0	0	0	1	0	0	0	0
471	2000	0	8	44.6	6.361009	2.730464	13.0593	0	0	0	0	0	1	0	0	0	0
471	2001	0	9	44.6	6.384638	2.754297	13.0593	0	0	0	0	0	1	0	0	0	0
471	2002	0	10	44.6	6.479108	2.778198	13.0593	0	0	0	0	0	1	0	0	0	0
471	2003	0	11	44.6	6.70412	2.802754	13.0593	0	0	0	0	0	1	0	0	0	0
475	1970	0	4	53.2	5.19927	4.018003	13.72205	2	1	0	3	0	0	0	0	0	0
475	1971	0	5	53.2	5.322669	4.047078	13.72205	0	1	0	0	0	0	0	0	0	0
475	1972	0	6	53.2	5.470168	4.07652	13.72205	0	1	0	0	0	0	0	0	0	0
475	1973	0	7	53.2	5.557561	4.105944	13.72205	0	1	0	0	0	0	0	0	0	0
475	1974	0	8	53.2	6.038873	4.135487	13.72205	0	1	0	0	0	0	0	0	0	0
475	1975	0	9	54	6.264921	4.165424	13.72205	0	1	0	0	0	0	0	0	0	0
475	1976	0	10	54	6.436519	4.195547	13.72205	0	1	0	0	0	0	0	0	0	0
475	1977	0	11	54	6.554289	4.225665	13.72205	0	1	0	0	0	0	0	0	0	0
475	1978	0	0	54	6.634016	4.255329	13.72205	0	1	0	0	0	0	0	0	0	0
475	1979	0	0	53.9	6.794396	4.284827	13.72205	0	1	0	0	1	0	0	0	0	0
475	1980	0	1	54	7.01799	4.315085	13.72205	2.5	1	0	0	1	0	0	0	0	0
475	1981	0	2	54	6.910491	4.345752	13.72205	1.5	1	0	0	1	0	0	0	0	0
475	1982	0	3	54	6.823787	4.375883	13.72205	2.5	1	0	0	1	0	0	0	0	3
475	1983	3	4	54	6.811366	4.396422	13.72205	1.5	1	1	0	0	0	0	0	0	0
475	1984	0	0	54	6.823787	4.415462	13.72205	4.5	1	0	0	0	0	0	0	0	0
475	1985	0	1	53.9	6.777248	4.441356	13.72205	2	1	0	0	0	0	0	0	0	0
475	1986	0	2	47	6.038467	4.466942	13.72205	0	1	0	0	0	0	0	0	0	0
475	1987	0	3	53.9	5.564597	4.493233	13.72205	0	1	0	0	0	0	0	0	0	0
475	1988	0	4	53.9	5.718737	4.519176	13.72205	0	1	0	0	0	0	0	0	0	0
475	1989	0	5	53.8	5.664557	4.544995	13.72205	0	1	0	0	0	0	0	0	0	0
475	1990	0	6	53.8	5.757671	4.570579	13.72205	0	1	0	0	0	0	0	0	0	3
475	1991	3	7	53.8	5.68589	4.596028	13.72205	0	0	0	0	0	0	0	0	0	8
475	1992	8	8	51.2	5.59857	4.621339	13.72205	0	0	0	0	0	0	0	0	0	0
475	1993	0	9	42.5	5.604331	4.646312	13.72205	0	0	0	0	0	0	0	0	0	7
475	1994	7	10	53.7	5.537374	4.671052	13.72205	0	0	0	0	0	0	0	0	0	1
475	1995	1	11	53.7	5.505006	4.695651	13.72205	0	0	0	0	0	0	0	0	0	8
475	1996	8	12	53.7	5.579012	4.719837	13.72205	0	0	1	0	0	0	0	0	0	5
475	1997	5	13	53.7	5.596346	4.743714	13.72205	0	0	0	0	0	0	0	0	0	0
475	1998	0	0	53.7	5.625929	4.767289	13.72205	0	0	0	0	0	0	0	0	0	2
475	1999	2	0	53.7	5.612288	4.79057	13.72205	0	0	0	0	1	0	0	0	0	0
475	2000	0	1	53.7	5.843167	4.813647	13.72205	0	0	0	0	1	0	0	0	0	0
475	2001	0	2	53.7	5.776103	4.836361	13.72205	0	0	0	0	1	0	0	0	0	3
475	2002	3	3	53.7	6.06576	4.858727	13.72205	0	0	0	0	1	0	0	0	0	2
475	2003	2	4	53.7	6.184891	4.880754	13.72205	0	0	0	0	1	0	0	0	0	3
475	2004	3	5	43.7	6.408677	4.902382	13.72205	0	0	0	1	1	0	0	0	0	2
481	1970	0	10	53.2	10.48549	4.147727	12.45943	0	1	0	0	0	0	1	0	0	0
481	1971	0	11	53.2	6.366951	-.6539265	12.45943	0	1	0	0	0	0	1	0	0	0
481	1972	0	12	53.2	6.497514	-.6348783	12.45943	0	1	0	0	0	0	1	0	0	0
481	1973	0	13	53.2	6.591372	-.6161861	12.45943	0	1	0	0	0	0	1	0	0	0
481	1974	0	14	53.2	7.066936	-.5798185	12.45943	0	1	0	0	0	0	1	0	0	0
481	1975	0	15	64.3	7.781894	-.5108256	12.45943	0	1	0	0	0	0	1	0	0	0
481	1976	0	16	50.3	8.045396	-.4307829	12.45943	0	1	0	0	0	0	1	0	0	0
481	1977	0	17	68.2	8.335602	-.3710637	12.45943	0	1	0	0	0	0	1	0	0	0
481	1978	0	18	51.4	8.230247	-.3424903	12.45943	0	1	0	0	0	0	1	0	0	0
481	1979	0	19	51.1	7.982003	-.3147107	12.45943	0	1	0	0	0	0	1	0	0	0
481	1980	0	20	50.8	8.173601	-.328504	12.45943	0	1	0	0	0	0	1	0	0	0
481	1981	0	21	50.6	8.641845	-.3424903	12.45943	0	1	0	0	0	0	1	0	0	0
481	1982	0	22	50.8	8.509731	-.3147107	12.45943	0	1	0	0	0	0	1	0	0	0
481	1983	0	23	50.8	8.421898	-.2876821	12.45943	0	1	0	0	0	0	1	0	0	0
481	1984	0	24	50.6	8.312963	-.2484614	12.45943	0	1	0	0	0	0	1	0	0	0
481	1985	0	25	50.6	8.3395	-.210721	12.45943	0	1	0	0	0	0	1	0	0	0
481	1986	0	26	50.4	8.331347	-.1863296	12.45943	0	1	0	0	0	0	1	0	0	0
481	1987	0	27	50.9	8.248372	-.1508229	12.45943	0	1	0	0	0	0	1	0	0	0
481	1988	0	28	50.4	8.193549	-.1278334	12.45943	0	1	0	0	0	0	1	0	0	0
481	1989	0	29	50.2	8.161078	-.1053605	12.45943	0	1	0	0	0	0	1	0	0	0
481	1990	0	0	50.1	8.200131	-.0833816	12.45943	0	1	0	0	0	0	1	0	0	0
481	1991	0	0	49.8	8.495872	-.0618754	12.45943	0	0	0	0	0	0	1	0	0	0
481	1992	0	1	49.9	8.482486	-.040822	12.45943	0	0	0	0	0	0	1	0	0	0
481	1993	0	2	49.8	8.446204	-.0100503	12.45943	0	0	0	0	0	0	1	0	0	1
481	1994	1	3	49.7	8.449265	.0099503	12.45943	0	0	0	0	0	0	1	0	0	0
481	1995	0	4	49.4	8.158559	.0392207	12.45943	0	0	0	0	0	0	1	0	0	1
481	1996	1	5	49.3	8.276998	.0676587	12.45943	0	0	0	0	0	0	1	0	0	1
481	1997	1	6	49.3	8.405955	.0953102	12.45943	0	0	0	0	0	0	1	0	0	0
481	1998	0	7	49.3	8.329247	.1222176	12.45943	0	0	0	0	0	0	1	0	0	0
481	1999	0	8	49.3	8.096546	.14842	12.45943	0	0	0	0	0	0	1	0	0	0
481	2000	0	9	49.3	8.130798	.1823216	12.45943	0	0	0	0	0	0	1	0	0	0
481	2001	0	10	49.3	8.146422	.2151114	12.45943	0	0	0	0	0	0	1	0	0	0
481	2002	0	11	49.3	7.97976	.2390169	12.45943	0	0	0	0	0	0	1	0	0	0
481	2003	0	12	49.3	8.088417	.2623642	12.45943	0	0	0	0	0	0	1	0	0	0
482	1970	0	10	53.2	4.96515	.6097656	13.34227	0	1	0	0	0	1	0	0	0	0
482	1971	0	11	53.2	5.001393	.6312718	13.34227	0	1	0	0	0	1	0	0	0	0
482	1972	0	12	53.2	5.116076	.65752	13.34227	0	1	0	0	0	1	0	0	0	0
482	1973	0	13	53.2	5.257547	.6780335	13.34227	0	1	0	0	0	1	0	0	0	0
482	1974	0	14	53.2	5.276736	.6981347	13.34227	0	1	0	0	0	1	0	0	0	0
482	1975	0	15	53.8	5.551641	.722706	13.34227	0	1	0	0	0	1	0	0	0	0
482	1976	0	16	53.8	5.704382	.7466879	13.34227	0	1	0	0	0	1	0	0	0	0
482	1977	0	17	53.8	5.796088	.7747272	13.34227	0	1	0	0	0	1	0	0	0	0
482	1978	0	18	53.7	5.958528	.8020016	13.34227	0	1	0	0	0	1	0	0	0	0
482	1979	0	19	53.7	6.059801	.8285518	13.34227	0	1	0	0	0	1	0	0	0	0
482	1980	0	20	53.7	6.172076	.8544153	13.34227	0	1	0	0	0	1	0	0	0	1
482	1981	1	21	53.7	6.033997	.8796268	13.34227	0	1	0	0	0	1	0	0	0	0
482	1982	0	22	53.6	5.931449	.9082586	13.34227	0	1	0	0	0	0	0	0	0	0
482	1983	0	23	53.7	5.771067	.9321641	13.34227	0	1	0	0	0	0	0	0	0	0
482	1984	0	24	53.6	5.695952	.9669839	13.34227	0	1	0	0	0	0	0	0	0	0
482	1985	0	25	53.6	5.764909	.9969487	13.34227	0	1	0	0	0	0	0	0	0	0
482	1986	0	26	53.5	6.0003	1.022451	13.34227	0	1	0	0	0	0	0	0	0	0
482	1987	0	27	53.5	6.035649	1.043804	13.34227	0	1	0	0	0	0	0	0	0	0
482	1988	0	28	53.4	6.059357	1.071584	13.34227	0	1	0	0	0	0	0	0	0	0
482	1989	0	29	53.4	6.022091	1.098612	13.34227	0	1	0	0	0	0	0	0	0	0
482	1990	0	30	53.5	6.162177	1.128171	13.34227	0	1	0	0	0	0	0	0	0	1
482	1991	1	0	53.5	6.078422	1.156881	13.34227	0	0	0	0	0	0	0	0	0	0
482	1992	0	0	65	6.063599	1.18479	13.34227	0	0	0	0	0	0	0	0	0	0
482	1993	0	0	53.5	5.933146	1.214913	13.34227	0	0	0	0	1	0	0	0	0	1
482	1994	1	1	53.5	5.484382	1.244155	13.34227	0	0	0	0	1	0	0	0	0	0
482	1995	0	2	53.4	5.743356	1.264127	13.34227	0	0	0	0	1	0	0	0	0	1
482	1996	1	3	53.4	5.707011	1.286474	13.34227	0	0	0	0	1	0	0	0	0	0
482	1997	0	4	53.4	5.589418	1.308333	13.34227	0	0	0	0	1	0	0	0	0	0
482	1998	0	5	53.4	5.640843	1.329724	13.34227	0	0	0	0	1	0	0	0	0	0
482	1999	0	6	53.4	5.609948	1.350667	13.34227	0	0	0	0	1	0	0	0	0	0
482	2000	0	7	53.4	5.506672	1.371181	13.34227	0	0	0	0	1	0	0	0	0	0
482	2001	0	8	53.4	5.506429	1.386294	13.34227	0	0	0	0	1	0	0	0	0	0
482	2002	0	9	53.4	5.565631	1.398717	13.34227	0	0	0	1	1	0	0	0	0	0
483	1970	0	10	53.2	4.71133	1.316408	14.04599	2	1	0	0	0	0	1	0	0	0
483	1971	0	11	53.2	4.779796	1.337629	14.04599	2	1	0	0	0	0	1	0	0	0
483	1972	0	12	53.2	4.799008	1.358409	14.04599	2	1	0	0	0	0	1	0	0	0
483	1973	0	13	53.2	4.879919	1.378766	14.04599	2	1	0	0	0	0	1	0	0	0
483	1974	0	14	53.2	5.012633	1.401183	14.04599	2	1	0	0	0	0	1	0	0	0
483	1975	0	15	54	5.359272	1.420696	14.04599	2	1	0	0	0	0	1	0	0	0
483	1976	0	16	54	5.274127	1.444563	14.04599	2	1	0	0	0	0	0	0	0	0
483	1977	0	17	54	5.265536	1.465567	14.04599	2	1	0	0	0	0	0	0	0	0
483	1978	0	0	54	5.417078	1.48614	14.04599	2	1	0	0	0	0	0	0	0	0
483	1979	0	0	54	5.283458	1.508512	14.04599	5	1	0	0	0	0	0	0	0	0
483	1982	0	0	54	5.066826	1.553925	14.04599	5	1	0	0	0	1	0	0	0	0
483	1983	0	0	54	5.015689	1.60342	14.04599	5	1	1	0	0	1	0	0	0	0
483	1984	0	0	54	5.094302	1.61542	14.04599	3.5	1	0	0	0	1	0	0	0	0
483	1985	0	0	53.9	5.203292	1.623341	14.04599	2	1	0	0	0	1	0	0	0	1
483	1986	1	0	53.9	5.200374	1.65058	14.04599	2	1	0	0	0	1	0	0	0	0
483	1987	0	1	53.9	5.251016	1.684545	14.04599	2	1	3	0	0	1	0	0	0	0
483	1988	0	2	53.8	5.463408	1.715598	14.04599	1.5	1	0	0	0	1	0	0	0	0
483	1989	0	3	53.8	5.400061	1.743969	14.04599	1.5	1	0	2	0	1	0	0	0	0
483	1990	0	4	53.8	5.565401	1.764731	14.04599	2.5	1	0	3	0	1	0	0	0	1
483	1991	1	0	53.7	5.619567	1.796747	14.04599	1.5	0	0	1	0	1	0	0	0	2
483	1992	2	0	53.7	5.586687	1.83418	14.04599	2	0	0	1	0	1	0	0	0	0
483	1993	0	1	53.8	5.423363	1.853168	14.04599	1.5	0	0	1	0	1	0	0	0	0
483	1994	0	2	53.7	5.179478	1.871802	14.04599	1.5	0	0	1	0	1	0	0	0	1
483	1995	1	3	53.7	5.359742	1.912501	14.04599	0	0	0	0	0	1	0	0	0	1
483	1996	1	4	53.7	5.413163	1.953028	14.04599	0	0	0	0	0	1	0	0	0	1
483	1997	1	5	53.7	5.434377	1.98238	14.04599	0	0	0	1	0	1	0	0	0	0
483	1998	0	6	53.7	5.547518	2.012233	14.04599	0	0	0	1	0	1	0	0	0	0
483	1999	0	7	53.7	5.435729	2.042518	14.04599	0	0	0	1	0	1	0	0	0	0
483	2000	0	8	53.7	5.281883	2.071913	14.04599	0	0	0	1	0	1	0	0	0	0
483	2001	0	9	53.7	5.375602	2.101692	14.04599	0	0	0	1	0	1	0	0	0	1
